粒子位置
-.874703053557007
.120875517627044
.0986260373686719
.499506645467948
-1.14263471689923
1.20495775742065
-.553879059445538
1.19870178676113
-.104750836951854
2.97879067785468
1.39821736740017
1.61293000965014
1.75118054784141
1.69038721854637
-1.03681744879616
1.67363227221774
-.0107774920723869
.148151092391789
-.39629772273
.130878504105232
1.41372983808435
-.854582813872032
1.23225492220331
-.99060926925916
-1.07906712310496
1.04785214527955
-1.08974624160965
.843105825603879
1.00421434076701
.916555604621561
1.99064099078528
.103540676199416
.95285837522182
.537903910379265
-1.08496513376646
-.682738042532835
-.167082656361216
-1.16176189359185
-1.75771614142268
1.78052219247589
-.733473059458823
1.61050652249945
2.57153794651943
1.94223540101241
1.59772678053701
-.296663628524036
.770538761133718
-1.07998249108144
-.298174762016114
-2.07450231268972
-.938299233792417
-1.84657437115263
-1.19910924550884
-2.58960298576878
-1.41348820585427
-3.22705814605994
-2.34045037888968
-3.57412946326871
-.919731582687918
-3.30014840721975
-2.33147941731082
-.488337058230155
-.570523761276811
.329579321331089
.44387404317724
-.201367918377876
1.41952327477046
-.585403055823089
.436622493161386
.258227655344655
.334072749262387
-.697392966301989
.0736409287357251
.468494149675036
-1.710981324555
-.166986822235172
1.31650316939622
-1.54188701599588
-.0430983267059593
.0794980846522562
.625044766951876
1.3512737826798
1.71121983607665
-.332793937459047
1.43843567262992
1.30398376261902
.0339304656216485
-.611591287044623
-.725098476295392
-2.10431500509423
-1.34287525441154
-2.20626401809447
-2.69608655928001
-1.18208095483275
-3.12077598960275
.992098488673636
.970951365913843
.549383615931384
2.26020345798159
1.60094091499385
.837227255961659
1.69671332560799
2.05629171714357
3.33717308799329
1.70030994504849
2.91879367037437
2.72681666728317
2.52055072813897
2.82023977472029
2.98255007979832
2.8321695354062
1.79945142406086
1.10232657645398
.104809316549884
1.39447828380851
-.517446934804202
.705544256579822
.256881127123807
1.6527008676418
2.29212025225299
1.64085142036734
3.08608881973566
2.19185228854268
1.68398894616642
1.11482927907828
.660028435856078
.980006420404162
-.425705907214548
1.94423357455979
1.20163859151909
2.91366804889571
1.26283239007667
4.03184571763027
.110906624079029
2.33853340846083
1.74137618455798
-.267967451364977
.412945902319134
.638289646712236
1.19830856285893
.932407139138686
1.6202023335113
1.97583297924179
1.59267338883895
.764390439989862
.910341364900786
.226525571905787
.311289321191778
.55604727987088
2.0532506831938
.571146904784696
2.0886178377718
.703855905686871
1.07468895487963
-.132812603231778
-.870828610751033
-1.66846906241633
-2.01569672885919
-3.31790410844384
-2.83462694610031
-2.2463531000913
-2.41971444852317
-.775635798795438
-1.9935151064408
.253323850514731
-1.63561875642599
.609197512114587
.85351271419773
1.62033777584142
3.54224160229353
1.9724643867521
1.8192159946682
3.096758267375
.179316414704722
2.05190212275107
.853142323857702
1.49049553239479
2.29628498797521
2.5592137925762
2.29771537008077
3.2698052724759
3.12720805990274
1.84660216615052
1.55651711347757
.723428579888134
1.21379670878854
-1.21574913789755
-.510874166075577
-.228113722208325
-1.29708858442923
-.545601818338644
.313745392689436
-.294336837276604
-.0919441799950289
.889462103989947
-.179200768873183
-.831925763252012
-.826111753054509
-1.76490657829299
.0599384831939916
.826483060870396
.794945820622288
2.35520500458031
1.37203748170672
2.78165742602767
-.202379547771202
3.46360894439652
-2.14247241023967
.601264378231454
-1.00193806002458
.171009409187388
-2.51605486219137
-.39132516340719
-3.1684847032231
.713007907102174
-2.84306753613324
-1.0567604191384
-.984877148740528
-2.13801435356273
-2.11766213125404
-2.11155952654676
-2.15129597890309
-2.20178750368779
-.987854450862981
-1.83265258504773
-1.78356198647347
-.388798688876177
-1.99643088078707
.731941977738287
-1.17263114263284
-2.41756472628042
-.599686650450295
-2.78476134201483
-2.64151052323797
-1.98559357172497
-2.35099808141417
-.609481709866048
-1.87299791352531
-.345413898691081
-3.36932638279929
-.772273486951219
-1.48482242763314
-1.03019147573585
.292866895477379
-2.42252067776047
-1.16203348181532
-1.23726023534187
-3.3266997175628
-3.53372916330222
-1.69608976838667
-2.91805046737589
-2.44427805496429
.429901193139222
-1.99238730496253
-.0612208949957425
-.358907698674661
-.593103856428386
-2.21105008125344
-1.91724531931571
-2.53837315196333
-1.10422819273914
-2.52616817313549
-1.32661865001646
-1.1924695071789
-1.84662179035159
-2.58362785596022
-2.80001430032639
-2.05889659708926
-3.93967861804417
-1.85649040210608
-2.90361659069961
-1.57416635688978
-.637907959037363
-.431656602576941
1.87311961170315
-.159651969750878
.543606652395865
-1.21845001567545
-.687180184819359
-1.27874593033193
-1.14547889034763
.589438374290904
-1.65551785253161
.0572077093689382
1.25151620615768
-1.187702454584
.311101141861145
-.44771064878175
-1.13580168230915
-2.39140299755678
-2.03413330279398
-1.59904194992006
-2.07422019274114
-2.11578880987014
-.895158814519153
-.399175098532547
-1.32129671680856
-1.29982354831845
-1.0369197226553
-1.37636759700351
-2.35436947229145
-.323212568775554
-2.2486048421434
-.989140263468954
-1.6386264231147
-2.14423744225102
-3.06941322379001
-2.33577982888442
-3.47415052435395
-1.92503795793902
-2.29546420099328
-1.45414805941321
-1.95258965425779
-.0326169257287331
-.675192240893988
-2.65162269687874
-1.44359014127131
-3.44051893350163
-2.94555396288416
-2.69570303098352
-2.10373444816617
-2.3491501464118
-1.66273416448732
-.818913052747753
-.477277445148067
-.547305538631949
-1.10844204812022
-.349201206264303
1.45139418334291
-1.2910042145955
.60655506998642
-1.49426780069488
.301680599847359
-1.79132701998898
-.340683706560844
-.965907998624648
-.445030374978757
-.66778843440135
-.67130558177998
-.297170089806965
-.643497689396813
.476438432312784
1.74097545419209
1.24016683345938
3.4046153253354
1.04454177578516
2.29276040615652
2.00706369579556
1.20205621153915
2.39400084313869
1.42004720345857
.572258021589936
.876927173382777
.540411060727111
-.192579347620324
1.47220384735348
.259731613063219
.00322243119046341
.788989380372699
.594123679350184
-.21716001185742
1.52101360951373
1.23810068808526
1.722231641856
2.36363091448963
2.13291451897031
2.54515137042456
2.0750199840551
1.86481314392373
1.63508272559301
2.83831758684
3.2212565751118
3.42730417824091
2.89078519094428
2.74906693050914
.590829888693687
1.36265763014716
-.916160833035606
.0532201987682451
-.360156228216957
-.567524923627755
-.38874317447431
-.291398963757539
-1.64824268563517
-1.45370238161059
-.961778924277949
-1.50147627836491
.577290742317402
-1.07931797405071
-.0578354549116623
4.02081087070878
-.534659392412361
1.28586854399472
2.23455730629355
-.800536043806962
2.29584773049201
.888272307827956
.275998300756843
.617153467456451
.371438163976513
.982777728040469
.483509338436506
-.228893256749977
-.130035122488556
2.07640455192394
-.58402020070342
2.41141689352673
.179791322834671
-.468583761736285
.436916485089872
-.958709086142777
-.198845123016734
.203797514363878
-1.50260954622903
-1.0658629966164
-1.02218693019545
-1.58421244878277
-3.55961264188159
-.190293987710322
-2.11997196260162
-3.26536319586295
-1.17971279268935
-1.80841429882685
-1.19405098235253
-.793933709194148
.942664581407142
.610516509822282
-1.66683413381574
-.00286450423261228
-.298668321407258
-.863006040949117
.398160886226829
.439987533993217
.199157274163686
-1.29092173641403
-.392234539846153
-1.31854941181631
-1.69294988281539
-1.58599612140788
.295241193861234
-1.26940027775817
-.973868807472963
-1.25085178723221
-.638652385613419
-.340200015481309
.0703782191110834
-1.32250515471554
1.3356056799089
1.1377008939903
-1.0414022994161
1.32470685573334
-1.33285532515315
-.932105284498501
-.858790177243029
-1.96758208806084
-.656097227137391
-1.17301846378701
-1.44559102670753
-.748910720002283
-1.55699984982657
.9489750179692
.0872506074076808
-.169419544579403
1.05632261535594
1.12576759890687
.394675160483729
.306158880232556
.588250057917999
.525475158258929
.945458081212044
.667104159827673
1.48522547022389
1.37857957818839
.854592786686401
.115835843271068
.781839699061435
.0754450851793828
1.13727472391257
.522470762697121
1.42454520998716
2.17662855909181
2.56130564552727
4.23126365093329
2.4952532622389
2.80559966347559
2.26888146138031
3.94985070173659
3.08287313190407
2.45884605130189
2.75081009261008
1.72933383978309
3.09872221052526
1.54507752176213
1.80045931419731
3.07687937274477
3.27908798413376
3.05367058970397
2.27721311027009
2.65131365249992
2.04814104489705
